Time,	InfectiousM,	InfectiousIdentifiedM,	InfectiousUnderTreatmeanM,	InfectiousNotCuredM
122,	30.160000,	14.440000,	382.165009,	6.105000
123,	26.799999,	12.605000,	375.369995,	5.860000
124,	23.504999,	11.105000,	367.570007,	5.445000
125,	20.934999,	10.175000,	357.279999,	5.050000
126,	19.145000,	11.375000,	338.494995,	5.130000
127,	17.670000,	13.795000,	318.609985,	5.310000
128,	16.570000,	15.935000,	302.489990,	5.675000
129,	15.675000,	16.150000,	291.845001,	5.770000
130,	14.985000,	15.585000,	283.575012,	5.855000
131,	14.235000,	14.220000,	276.890015,	5.965000
132,	13.485000,	13.585000,	270.054993,	5.735000
133,	12.685000,	12.765000,	263.880005,	5.465000
134,	11.905000,	11.460000,	258.209991,	5.150000
135,	11.365000,	10.460000,	252.315002,	4.970000
136,	10.430000,	9.260000,	246.460007,	4.680000
137,	9.515000,	8.115000,	240.445007,	4.395000
138,	8.780000,	7.510000,	232.895004,	3.975000
139,	8.095000,	7.490000,	222.339996,	3.810000
140,	7.560000,	8.525000,	211.634995,	3.760000
141,	7.280000,	9.355000,	201.110001,	3.755000
142,	7.015000,	9.435000,	192.145004,	3.730000
143,	6.970000,	9.925000,	184.889999,	3.660000
144,	6.820000,	9.120000,	179.300003,	3.635000
145,	6.650000,	8.665000,	173.710007,	3.480000
146,	6.150000,	7.860000,	168.735001,	3.315000
147,	5.970000,	7.490000,	163.585007,	3.360000
148,	5.560000,	6.985000,	157.985001,	3.135000
149,	5.385000,	6.140000,	153.759995,	2.895000
150,	5.040000,	5.280000,	148.925003,	2.630000
151,	4.735000,	4.865000,	143.610001,	2.420000
152,	4.420000,	5.070000,	137.574997,	2.260000
153,	4.175000,	4.935000,	131.395004,	2.240000
154,	4.075000,	5.180000,	124.730003,	2.200000
155,	4.050000,	5.050000,	118.989998,	2.095000
156,	3.925000,	5.415000,	112.889999,	2.075000
157,	3.850000,	5.215000,	108.629997,	1.950000
158,	3.845000,	5.125000,	104.514999,	1.905000
159,	3.640000,	4.885000,	101.050003,	1.855000
160,	3.535000,	4.380000,	97.974998,	1.735000
161,	3.475000,	4.030000,	93.860001,	1.710000
162,	3.370000,	3.875000,	90.690002,	1.630000
163,	3.210000,	3.625000,	87.839996,	1.500000
164,	3.065000,	3.375000,	84.355003,	1.425000
165,	2.935000,	3.260000,	80.834999,	1.400000
166,	2.815000,	3.280000,	77.915001,	1.335000
167,	2.680000,	3.130000,	74.254997,	1.265000
168,	2.500000,	3.120000,	70.934998,	1.195000
169,	2.485000,	3.065000,	67.315002,	1.115000
170,	2.355000,	2.910000,	64.334999,	1.055000
171,	2.295000,	3.090000,	61.985001,	1.075000
172,	2.235000,	2.850000,	59.570000,	1.015000
173,	2.165000,	2.590000,	57.580002,	0.940000
174,	1.990000,	2.355000,	55.145000,	0.915000
175,	1.940000,	2.275000,	53.294998,	0.845000
176,	1.895000,	2.130000,	51.345001,	0.855000
177,	1.775000,	1.940000,	49.264999,	0.865000
178,	1.665000,	2.170000,	47.320000,	0.765000
179,	1.655000,	1.865000,	45.450001,	0.725000
180,	1.545000,	2.015000,	43.770000,	0.695000
181,	1.470000,	1.700000,	42.025002,	0.630000
182,	1.415000,	1.715000,	40.029999,	0.650000
183,	1.395000,	1.750000,	37.970001,	0.620000
184,	1.420000,	1.590000,	36.445000,	0.590000
185,	1.450000,	1.550000,	35.255001,	0.585000
186,	1.325000,	1.470000,	33.740002,	0.560000
187,	1.265000,	1.430000,	32.180000,	0.540000
188,	1.155000,	1.495000,	31.020000,	0.570000
189,	1.180000,	1.305000,	30.100000,	0.560000
190,	1.140000,	1.230000,	28.889999,	0.550000
191,	1.065000,	1.145000,	27.780001,	0.510000
192,	1.045000,	1.125000,	26.410000,	0.545000
193,	0.995000,	1.260000,	25.400000,	0.550000
194,	1.010000,	0.960000,	24.575001,	0.480000
195,	1.010000,	0.865000,	23.504999,	0.430000
196,	0.970000,	1.055000,	22.190001,	0.410000
197,	0.985000,	1.030000,	21.495001,	0.415000
198,	0.985000,	0.850000,	20.840000,	0.380000
199,	0.950000,	0.815000,	20.180000,	0.385000
200,	0.920000,	0.915000,	19.370001,	0.375000
