Time,	LatentP,	TotalInfectiousP,	RecoveredP,	RelapseP
143,	1.285000,	18.170000,	17.965000,	0.000000
144,	1.115000,	16.459999,	17.745001,	0.000000
145,	1.150000,	15.970000,	17.360001,	0.000000
146,	1.145000,	15.215000,	17.830000,	0.000000
147,	1.050000,	14.670000,	17.924999,	0.000000
148,	1.010000,	14.525000,	17.549999,	0.000000
149,	0.955000,	14.410000,	16.645000,	0.000000
150,	0.895000,	13.715000,	15.570000,	0.000000
151,	0.805000,	12.815001,	14.770000,	0.000000
152,	0.745000,	11.990001,	13.470000,	0.000000
153,	0.815000,	11.565001,	12.115000,	0.000000
154,	0.770000,	10.440001,	11.280000,	0.000000
155,	0.690000,	9.595000,	9.850000,	0.000000
156,	0.605000,	8.695000,	9.280000,	0.000000
157,	0.595000,	8.330000,	8.180000,	0.000000
158,	0.525000,	7.755000,	7.540000,	0.000000
159,	0.460000,	7.255000,	7.075000,	0.000000
160,	0.435000,	6.625000,	6.430000,	0.000000
161,	0.405000,	6.100000,	6.175000,	0.000000
162,	0.445000,	5.915000,	6.160000,	0.000000
163,	0.400000,	5.575000,	5.735000,	0.000000
164,	0.415000,	5.320000,	5.505000,	0.000000
165,	0.305000,	5.265000,	5.315000,	0.000000
166,	0.290000,	4.940000,	5.020000,	0.000000
167,	0.265000,	4.545000,	4.610000,	0.000000
168,	0.275000,	4.370000,	4.350000,	0.000000
169,	0.305000,	4.020000,	4.135000,	0.000000
170,	0.300000,	3.805000,	3.840000,	0.000000
171,	0.270000,	3.690000,	3.315000,	0.000000
172,	0.245000,	3.325000,	3.325000,	0.000000
173,	0.210000,	3.410000,	2.850000,	0.000000
174,	0.195000,	3.265000,	2.630000,	0.000000
175,	0.180000,	3.000000,	2.340000,	0.000000
176,	0.185000,	2.845000,	2.185000,	0.000000
177,	0.165000,	2.910000,	1.970000,	0.000000
178,	0.200000,	2.775000,	1.850000,	0.000000
179,	0.170000,	2.635000,	1.760000,	0.000000
180,	0.120000,	2.375000,	1.755000,	0.000000
181,	0.170000,	2.310000,	1.735000,	0.000000
182,	0.140000,	2.265000,	1.605000,	0.000000
183,	0.120000,	2.020000,	1.545000,	0.000000
184,	0.110000,	2.250000,	1.380000,	0.000000
185,	0.115000,	2.260000,	1.340000,	0.000000
186,	0.115000,	2.125000,	1.220000,	0.000000
187,	0.110000,	1.890000,	1.270000,	0.000000
188,	0.110000,	1.875000,	1.150000,	0.000000
189,	0.120000,	1.900000,	1.005000,	0.000000
190,	0.125000,	1.965000,	0.885000,	0.000000
191,	0.105000,	1.805000,	0.855000,	0.000000
192,	0.145000,	1.745000,	1.000000,	0.000000
193,	0.150000,	1.715000,	0.905000,	0.000000
194,	0.115000,	1.750000,	0.840000,	0.000000
195,	0.070000,	1.800000,	0.770000,	0.000000
196,	0.080000,	1.755000,	0.615000,	0.000000
197,	0.120000,	1.630000,	0.625000,	0.000000
198,	0.090000,	1.570000,	0.625000,	0.000000
199,	0.115000,	1.570000,	0.660000,	0.000000
200,	0.090000,	1.520000,	0.600000,	0.000000
