Time,	InfectiousM,	InfectiousIdentifiedM,	InfectiousUnderTreatmeanM,	InfectiousNotCuredM
167,	1017.135010,	13.295000,	488.279999,	5.935000
168,	1032.864990,	13.570000,	495.450012,	6.120000
169,	1049.050049,	13.775000,	502.515015,	6.035000
170,	1064.655029,	14.075000,	509.809998,	6.270000
171,	1080.994995,	14.450000,	517.200012,	6.430000
172,	1096.380005,	15.325000,	525.965027,	6.525000
173,	1113.214966,	14.655000,	534.799988,	6.700000
174,	1131.314941,	14.940000,	543.880005,	6.935000
175,	1147.000000,	15.130000,	551.840027,	6.845000
176,	1162.619995,	15.310000,	559.750000,	6.990000
177,	1180.010010,	15.350000,	567.934998,	6.970000
178,	1198.055054,	15.545000,	576.390015,	7.075000
179,	1215.829956,	16.020000,	584.755005,	7.255000
180,	1234.334961,	16.775000,	592.835022,	7.470000
181,	1251.145020,	16.830000,	602.669983,	7.535000
182,	1268.099976,	17.650000,	611.049988,	7.545000
183,	1287.814941,	17.205000,	623.109985,	7.690000
184,	1307.089966,	17.434999,	632.114990,	7.785000
185,	1323.819946,	17.575001,	640.164978,	7.855000
186,	1344.099976,	17.400000,	649.924988,	7.885000
187,	1365.584961,	17.910000,	658.864990,	8.000000
188,	1384.380005,	18.049999,	668.390015,	8.130000
189,	1400.969971,	18.299999,	678.744995,	8.185000
190,	1420.224976,	18.705000,	688.625000,	8.215000
191,	1438.660034,	18.840000,	697.070007,	8.585000
192,	1458.119995,	19.600000,	707.284973,	8.625000
193,	1479.239990,	20.355000,	717.065002,	8.850000
194,	1499.135010,	20.385000,	727.484985,	9.060000
195,	1522.805054,	20.315001,	737.229980,	9.055000
196,	1543.510010,	19.820000,	748.270020,	9.190000
197,	1562.295044,	20.629999,	758.630005,	9.365000
198,	1585.469971,	20.924999,	767.604980,	9.560000
199,	1607.579956,	20.959999,	779.054993,	9.610000
200,	1628.464966,	21.355000,	788.770020,	9.750000
