Time,	InfectiousM,	InfectiousIdentifiedM,	InfectiousUnderTreatmeanM,	InfectiousNotCuredM
184,	5.790000,	21.170000,	136.514999,	2.175000
185,	5.795000,	20.924999,	134.544998,	2.030000
186,	5.705000,	20.865000,	132.615005,	1.910000
187,	5.490000,	19.959999,	131.059998,	1.825000
188,	5.335000,	19.290001,	128.895004,	1.905000
189,	5.195000,	19.719999,	126.224998,	1.895000
190,	5.060000,	19.059999,	124.169998,	1.865000
191,	4.980000,	18.750000,	122.074997,	1.885000
192,	4.840000,	18.780001,	120.355003,	1.845000
193,	4.635000,	19.225000,	117.364998,	1.760000
194,	4.535000,	18.834999,	116.379997,	1.695000
195,	4.580000,	18.530001,	115.684998,	1.695000
196,	4.495000,	17.705000,	114.419998,	1.685000
197,	4.525000,	17.410000,	112.925003,	1.585000
198,	4.440000,	17.025000,	110.820000,	1.580000
199,	4.490000,	17.190001,	108.945000,	1.545000
200,	4.450000,	17.165001,	107.474998,	1.575000
