Time,	InfectiousP,	InfectiousIdentifiedP,	InfectiousUnderTreatmeanP,	InfectiousNotCuredP
88,	752.364990,	0.000000,	0.000000,	0.000000
89,	758.234985,	0.000000,	0.000000,	0.000000
90,	763.655029,	0.000000,	0.000000,	0.000000
91,	771.164978,	0.000000,	0.000000,	0.000000
92,	776.679993,	0.000000,	0.000000,	0.000000
93,	782.080017,	0.000000,	0.000000,	0.000000
94,	787.729980,	0.000000,	0.000000,	0.000000
95,	792.945007,	0.000000,	0.000000,	0.000000
96,	800.565002,	0.000000,	0.000000,	0.000000
97,	806.090027,	0.000000,	0.000000,	0.000000
98,	811.380005,	0.000000,	0.000000,	0.000000
99,	816.539978,	0.000000,	0.000000,	0.000000
100,	824.760010,	0.000000,	0.000000,	0.000000
101,	767.150024,	31.459999,	33.509998,	0.000000
102,	715.594971,	30.799999,	94.820000,	0.000000
103,	668.109985,	28.555000,	150.714996,	0.000000
104,	622.695007,	26.955000,	201.039993,	0.000000
105,	581.429993,	23.910000,	244.449997,	0.000000
106,	542.840027,	22.610001,	280.559998,	0.000000
107,	505.420013,	21.305000,	312.820007,	0.000000
108,	469.429993,	19.480000,	340.029999,	0.000000
109,	435.815002,	17.625000,	362.755005,	0.000000
110,	404.125000,	16.049999,	381.000000,	0.000000
111,	373.510010,	15.155000,	394.989990,	0.000000
112,	345.809998,	14.345000,	406.285004,	0.000000
113,	321.734985,	13.880000,	396.915009,	0.385000
114,	302.750000,	14.955000,	372.334991,	1.120000
115,	287.959991,	15.985000,	352.209991,	1.505000
116,	275.234985,	16.299999,	335.714996,	1.960000
117,	265.345001,	15.990000,	323.320007,	2.335000
118,	255.770004,	16.100000,	314.214996,	2.740000
119,	247.195007,	15.555000,	306.350006,	2.820000
120,	238.684998,	14.860000,	299.929993,	2.845000
121,	228.735001,	14.570000,	293.980011,	2.830000
122,	220.134995,	13.645000,	288.755005,	2.830000
123,	210.804993,	12.615000,	283.855011,	2.685000
124,	202.410004,	12.020000,	278.554993,	2.595000
125,	194.125000,	11.840000,	273.765015,	2.525000
126,	185.975006,	11.455000,	267.920013,	2.290000
127,	178.570007,	10.635000,	260.125000,	2.280000
128,	171.225006,	10.880000,	251.074997,	2.265000
129,	164.475006,	10.370000,	242.315002,	2.275000
130,	158.115005,	10.135000,	233.645004,	2.250000
131,	151.449997,	10.210000,	225.154999,	2.205000
132,	146.289993,	9.465000,	216.884995,	2.150000
133,	140.925003,	8.970000,	208.835007,	2.145000
134,	136.044998,	9.720000,	201.649994,	2.085000
135,	131.345001,	8.655000,	195.520004,	2.125000
136,	126.964996,	8.045000,	189.559998,	2.090000
137,	122.389999,	8.315000,	183.350006,	1.960000
138,	117.775002,	7.435000,	177.955002,	1.980000
139,	113.699997,	7.510000,	171.300003,	1.865000
140,	108.934998,	7.150000,	165.994995,	1.785000
141,	104.230003,	7.090000,	160.404999,	1.700000
142,	100.510002,	6.415000,	155.085007,	1.675000
143,	96.845001,	6.870000,	149.014999,	1.705000
144,	92.815002,	6.300000,	144.080002,	1.640000
145,	89.070000,	5.970000,	138.580002,	1.475000
146,	86.675003,	5.555000,	133.800003,	1.385000
147,	83.264999,	5.620000,	127.565002,	1.385000
148,	80.514999,	5.425000,	123.070000,	1.325000
149,	77.300003,	5.605000,	118.714996,	1.320000
150,	74.964996,	5.085000,	114.610001,	1.295000
151,	72.150002,	4.785000,	110.550003,	1.215000
152,	69.605003,	4.685000,	106.839996,	1.130000
153,	66.635002,	4.455000,	103.570000,	1.025000
154,	63.869999,	4.010000,	99.864998,	0.950000
155,	61.400002,	4.130000,	96.415001,	0.955000
156,	59.305000,	3.835000,	92.745003,	0.920000
157,	56.919998,	3.950000,	89.214996,	0.830000
158,	54.889999,	3.945000,	85.889999,	0.775000
159,	52.700001,	3.355000,	83.214996,	0.770000
160,	50.904999,	3.465000,	79.629997,	0.720000
161,	49.314999,	3.405000,	76.754997,	0.745000
162,	47.865002,	3.205000,	73.989998,	0.685000
163,	46.099998,	2.990000,	71.339996,	0.565000
164,	44.439999,	2.980000,	68.699997,	0.545000
165,	42.779999,	3.080000,	65.720001,	0.515000
166,	41.930000,	2.725000,	63.590000,	0.525000
167,	40.669998,	2.670000,	61.029999,	0.515000
168,	39.224998,	2.640000,	59.169998,	0.495000
169,	38.084999,	2.600000,	57.060001,	0.445000
170,	36.669998,	2.560000,	55.445000,	0.405000
171,	35.299999,	2.045000,	53.169998,	0.435000
172,	34.029999,	2.215000,	51.275002,	0.450000
173,	32.935001,	2.280000,	49.145000,	0.465000
174,	31.950001,	2.190000,	47.340000,	0.425000
175,	30.725000,	2.080000,	46.000000,	0.400000
176,	29.639999,	1.885000,	44.485001,	0.410000
177,	28.590000,	1.770000,	42.860001,	0.455000
178,	27.370001,	1.885000,	41.325001,	0.450000
179,	26.565001,	1.860000,	40.060001,	0.405000
180,	25.510000,	1.690000,	38.785000,	0.415000
181,	24.540001,	1.600000,	37.334999,	0.375000
182,	23.870001,	1.570000,	35.610001,	0.375000
183,	23.120001,	1.580000,	34.619999,	0.370000
184,	22.430000,	1.540000,	33.455002,	0.360000
185,	21.485001,	1.500000,	32.415001,	0.345000
186,	20.885000,	1.240000,	31.410000,	0.325000
187,	20.340000,	1.275000,	30.184999,	0.305000
188,	19.825001,	1.300000,	28.844999,	0.305000
189,	19.365000,	1.320000,	27.709999,	0.305000
190,	18.615000,	1.110000,	26.959999,	0.260000
191,	18.000000,	1.205000,	25.990000,	0.245000
192,	17.145000,	1.140000,	24.965000,	0.255000
193,	16.440001,	1.080000,	24.395000,	0.270000
194,	15.740000,	1.010000,	23.540001,	0.270000
195,	15.075000,	0.955000,	22.620001,	0.285000
196,	14.495000,	0.945000,	21.725000,	0.290000
197,	14.150000,	0.915000,	20.965000,	0.290000
198,	13.745000,	0.730000,	20.295000,	0.265000
199,	13.495000,	0.885000,	19.665001,	0.255000
200,	13.015000,	0.935000,	19.094999,	0.255000
