Time,	LatentM,	TotalInfectiousM,	RecoveredM,	RelapseM
121,	56.285000,	351.019989,	7.300000,	0.000000
122,	55.180000,	345.035004,	7.415000,	0.000000
123,	55.084999,	341.260010,	7.110000,	0.000000
124,	53.535000,	336.300018,	6.680000,	0.000000
125,	52.625000,	330.955017,	6.995000,	0.000000
126,	51.150002,	327.154999,	7.170000,	0.000000
127,	51.205002,	323.009979,	7.340000,	0.000000
128,	49.744999,	319.124969,	7.475000,	0.000000
129,	49.060001,	315.384979,	7.495000,	0.000000
130,	48.314999,	311.019989,	7.180000,	0.000000
131,	48.070000,	307.220001,	7.040000,	0.000000
132,	46.950001,	303.244995,	6.935000,	0.000000
133,	46.084999,	299.084991,	7.095000,	0.000000
134,	45.450001,	296.944977,	6.880000,	0.000000
135,	44.814999,	293.300018,	6.835000,	0.000000
136,	44.169998,	290.190002,	6.700000,	0.000000
137,	44.040001,	286.619995,	6.325000,	0.000000
138,	43.584999,	284.180023,	6.815000,	0.000000
139,	43.349998,	281.985016,	6.655000,	0.000000
140,	42.360001,	279.850006,	6.755000,	0.000000
141,	42.115002,	277.215027,	6.520000,	0.000000
142,	41.235001,	274.255035,	6.635000,	0.000000
143,	41.290001,	271.179993,	6.210000,	0.000000
144,	41.404999,	269.295013,	5.920000,	0.000000
145,	40.865002,	267.045013,	6.405000,	0.000000
146,	40.445000,	265.559998,	6.225000,	0.000000
147,	39.639999,	262.769989,	6.290000,	0.000000
148,	39.509998,	261.855011,	6.460000,	0.000000
149,	39.224998,	259.434998,	6.460000,	0.000000
150,	38.195000,	258.229980,	5.875000,	0.000000
151,	38.285000,	255.679993,	5.665000,	0.000000
152,	38.020000,	253.345001,	5.980000,	0.000000
153,	38.070000,	251.000000,	6.150000,	0.000000
154,	37.410000,	250.354996,	5.880000,	0.000000
155,	36.755001,	247.970001,	5.575000,	0.000000
156,	36.904999,	247.185013,	5.675000,	0.000000
157,	36.474998,	246.239990,	5.685000,	0.000000
158,	36.875000,	244.069992,	5.675000,	0.000000
159,	36.084999,	242.565002,	5.570000,	0.000000
160,	36.259998,	240.960007,	5.695000,	0.000000
161,	35.794998,	240.234985,	5.480000,	0.000000
162,	35.884998,	240.110001,	5.840000,	0.000000
163,	36.005001,	239.505005,	5.530000,	0.000000
164,	35.564999,	238.619995,	5.580000,	0.000000
165,	35.904999,	237.755005,	5.605000,	0.000000
166,	36.060001,	236.884995,	5.290000,	0.000000
167,	35.855000,	236.519989,	5.325000,	0.000000
168,	35.639999,	235.520004,	5.665000,	0.000000
169,	35.564999,	235.014999,	5.315000,	0.000000
170,	35.595001,	234.369995,	5.545000,	0.000000
171,	35.639999,	233.020004,	5.070000,	0.000000
172,	34.924999,	231.554993,	5.035000,	0.000000
173,	34.490002,	230.335007,	5.180000,	0.000000
174,	34.305000,	229.069992,	5.075000,	0.000000
175,	34.334999,	227.610001,	5.460000,	0.000000
176,	34.509998,	227.194992,	5.150000,	0.000000
177,	34.340000,	226.854996,	5.035000,	0.000000
178,	34.450001,	226.690002,	5.375000,	0.000000
179,	34.189999,	226.739990,	5.305000,	0.000000
180,	34.759998,	227.220001,	5.095000,	0.000000
181,	34.730000,	227.795013,	5.070000,	0.000000
182,	34.330002,	226.684998,	5.370000,	0.000000
183,	33.924999,	226.445007,	5.125000,	0.000000
184,	34.209999,	226.854996,	5.250000,	0.000000
185,	34.235001,	227.144989,	5.350000,	0.000000
186,	34.075001,	227.460007,	5.025000,	0.000000
187,	34.009998,	226.255005,	5.000000,	0.000000
188,	33.680000,	225.555008,	4.805000,	0.000000
189,	33.674999,	225.354996,	4.800000,	0.000000
190,	34.605000,	223.889984,	4.695000,	0.000000
191,	34.235001,	223.714996,	4.900000,	0.000000
192,	33.915001,	222.259995,	4.995000,	0.000000
193,	33.564999,	222.099991,	5.220000,	0.000000
194,	32.814999,	222.389999,	4.950000,	0.000000
195,	33.560001,	221.305008,	4.860000,	0.000000
196,	33.494999,	220.879990,	4.815000,	0.000000
197,	33.259998,	221.020004,	5.000000,	0.000000
198,	32.340000,	222.100006,	4.965000,	0.000000
199,	32.750000,	221.160004,	5.010000,	0.000000
200,	32.474998,	221.029999,	5.025000,	0.000000
