Time,	NewLatentP,	NewTotalInfectiousP,	NewRecoveredP,	NewRelapseP
189,	16.400000,	20.725000,	3.405000,	0.000000
190,	15.740000,	20.310001,	3.370000,	0.000000
191,	15.595000,	19.955002,	2.990000,	0.000000
192,	15.385000,	19.809999,	3.185000,	0.000000
193,	14.700000,	19.510000,	3.000000,	0.000000
194,	14.855000,	19.195000,	2.795000,	0.000000
195,	14.365000,	18.365000,	3.085000,	0.000000
196,	14.200000,	18.420002,	2.690000,	0.000000
197,	13.910000,	17.590000,	2.675000,	0.000000
198,	13.690000,	17.875000,	2.665000,	0.000000
199,	13.410000,	17.100000,	2.795000,	0.000000
200,	12.770000,	16.600000,	2.805000,	0.000000
