1527	1087
1528	609
1529	900
1530	996
1531	521
1532	548
1533	651
1534	144
1535	132
1536	611
1537	632
1538	712
1539	218
1540	35
1541	844
1542	267
1543	311
1544	49
1545	548
1546	150
1547	186
1548	0
1549	682
1550	835
1551	526
1552	496
1553	424
1554	516
1555	817
1556	84
1557	55
1558	137
1559	213
1560	961
1561	0
1562	203
1563	36
1564	1079
1565	107
1566	124
1567	351
1568	276
1569	271
1570	540
1571	250
1572	883
1573	184
1574	155
1575	700
1576	78
1577	285
1578	15
1579	8
1580	134
1581	807
1582	2
1583	737
1584	397
1585	345
1586	485
1587	866
1588	220
1589	416
1590	77
1591	1018
1592	913
1593	293
1594	1092
1595	141
1596	308
1597	694
1598	75
1599	283
1600	424
1601	424
1602	477
1603	285
1604	566
1605	888
1606	248
1607	1044
1608	716
1609	40
1610	874
1611	2
1612	892
1613	995
1614	1016
1615	410
1616	536
1617	893
1618	1037
1619	482
1620	113
1621	283
1622	333
1623	391
1624	718
1625	712
1626	624
1627	286
1628	306
1629	165
1630	302
1631	814
1632	292
1633	707
1634	446
1635	526
1636	162
1637	18
1638	926
1639	801
1640	513
1641	144
1642	515
1643	408
1644	156
1645	873
1646	1071
1647	499
1648	870
1649	839
1650	745
1651	546
1652	51
1653	70
1654	13
1655	420
1656	612
1657	95
1658	108
1659	110
1660	48
1661	131
1662	249
1663	318
1664	355
1665	49
1666	144
1667	297
1668	13
1669	434
1670	529
1671	51
1672	324
1673	591
1674	283
1675	379
1676	186
1677	194
1678	317
1679	31
1680	570
1681	584
1682	252
1683	611
1684	72
1685	771
1686	341
1687	309
1688	557
1689	785
1690	797
1691	697
1692	589
1693	884
1694	652
1695	652
1696	914
1697	961
1698	109
1699	644
1700	860
1701	186
1702	189
1703	877
1704	556
1705	59
1706	532
1707	218
1708	574
1709	1064
1710	995
1711	227
1712	414
1713	856
1714	414
1715	1004
1716	170
1717	947
1718	762
1719	543
1720	284
1721	388
1722	816
1723	1051
1724	1083
1725	673
1726	843
1727	647
1728	1047
1729	690
1730	917
1731	796
1732	792
1733	1043
1734	979
1735	824
1736	945
1737	1062
1738	21
1739	122
1740	73
1741	236
1742	563
1743	71
1744	339
1745	873
1746	83
1747	48
1748	431
1749	278
1750	594
1751	266
1752	1059
1753	360
1754	81
1755	25
1756	141
1757	479
1758	64
1759	170
1760	76
1761	267
1762	369
1763	726
1764	265
1765	405
1766	637
1767	305
1768	104
1769	23
1770	511
1771	1084
1772	18
1773	829
1774	237
1775	439
1776	96
1777	13
1778	518
1779	545
1780	118
1781	1003
1782	439
1783	706
1784	565
1785	122
1786	867
1787	228
1788	822
1789	659
1790	381
1791	670
1792	92
1793	776
1794	8
1795	612
1796	290
1797	297
1798	135
1799	969
1800	63
1801	290
1802	661
1803	737
1804	149
1805	1071
1806	304
1807	804
1808	748
1809	307
1810	133
1811	796
1812	94
1813	771
1814	460
1815	146
1816	152
1817	65
1818	358
1819	1001
1820	1045
1821	877
1822	934
1823	190
1824	913
1825	49
1826	901
1827	428
1828	1000
1829	349
1830	502
1831	360
1832	673
1833	1005
1834	646
1835	53
1836	975
1837	109
1838	827
1839	516
1840	190
1841	222
1842	737
1843	769
1844	61
1845	585
1846	934
1847	354
1848	774
1849	875
1850	769
1851	346
1852	1043
1853	738
1854	358
1855	1073
1856	923
1857	1023
1858	927
1859	280
1860	632
1861	15
1862	364
1863	523
1864	822
1865	741
1866	823
1867	535
1868	128
1869	939
1870	411
1871	564
1872	290
1873	504
1874	474
1875	358
1876	98
1877	258
1878	612
1879	275
1880	555
1881	16
1882	608
1883	291
1884	187
1885	643
1886	349
1887	221
1888	131
1889	935
1890	914
1891	34
1892	540
1893	344
1894	977
1895	965
1896	528
1897	944
1898	810
1899	259
1900	624
1901	1086
1902	471
1903	324
1904	380
1905	904
1906	254
1907	399
1908	890
1909	899
1910	870
1911	759
1912	806
1913	682
1914	785
1915	1057
1916	516
1917	919
1918	1056
1919	703
1920	696
1921	371
1922	441
1923	253
1924	785
1925	987
1926	176
1927	154
1928	1087
1929	271
1930	232
1931	337
1932	1061
1933	709
1934	905
1935	736
1936	258
1937	266
1938	108
1939	777
1940	976
1941	580
1942	541
1943	544
1944	5
1945	575
1946	892
1947	110
1948	846
1949	647
1950	502
1951	628
1952	4
1953	685
1954	273
1955	674
1956	400
1957	94
1958	582
1959	185
1960	827
1961	862
1962	135
1963	969
1964	848
1965	609
1966	490
1967	578
1968	546
1969	119
1970	492
1971	970
1972	225
1973	297
1974	194
1975	100
1976	74
1977	434
1978	751
1979	904
1980	1059
1981	274
1982	482
1983	1011
1984	192
1985	744
1986	658
1987	729
1988	1002
1989	250
1990	409
1991	475
1992	117
1993	325
1994	386
1995	842
1996	896
1997	841
1998	318
1999	573
2000	1080
2001	471
2002	505
2003	61
2004	645
2005	410
2006	1033
2007	701
2008	185
2009	361
2010	26
2011	513
2012	857
2013	982
2014	42
2015	628
2016	501
2017	1024
2018	530
2019	1092
2020	662
2021	139
2022	385
2023	102
2024	769
2025	724
2026	5
2027	102
2028	55
2029	318
2030	112
2031	75
2032	387
2033	495
2034	346
2035	502
2036	339
2037	773
2038	230
2039	892
2040	809
2041	836
2042	462
2043	1031
2044	660
2045	679
2046	513
2047	1024
2048	1066
2049	995
2050	61
2051	167
2052	78
2053	299
2054	322
2055	832
2056	591
2057	279
2058	896
2059	199
2060	433
2061	771
2062	465
2063	141
2064	660
2065	472
2066	733
2067	546
2068	1000
2069	714
2070	416
2071	385
2072	621
2073	541
2074	205
2075	491
2076	135
2077	24
2078	345
2079	854
2080	876
2081	152
2082	1094
2083	109
2084	496
2085	1045
2086	298
2087	555
2088	353
2089	298
2090	600
2091	45
2092	789
2093	519
2094	82
2095	21
2096	497
2097	107
2098	418
2099	322
2100	445
2101	992
2102	696
2103	294
2104	564
2105	359
2106	899
2107	570
2108	661
2109	505
2110	9
2111	829
2112	930
2113	197
2114	792
2115	759
2116	1021
2117	303
2118	720
2119	831
2120	38
2121	309
2122	921
2123	944
2124	144
2125	152
2126	718
2127	29
2128	387
2129	548
2130	927
2131	85
2132	216
2133	372
2134	90
2135	163
2136	982
2137	245
2138	1036
2139	1074
2140	460
2141	246
2142	984
2143	105
2144	433
2145	78
2146	226
2147	434
2148	543
2149	260
2150	87
2151	890
2152	904
2153	639
2154	114
2155	154
2156	493
2157	189
2158	547
2159	890
2160	614
2161	421
2162	765
2163	426
2164	985
2165	168
2166	622
2167	392
2168	782
2169	744
2170	516
2171	29
2172	232
2173	1058
2174	881
2175	310
2176	761
2177	835
2178	333
2179	64
2180	135
2181	44
2182	229
2183	117
2184	161
2185	290
2186	191
2187	130
2188	193
2189	34
2190	350
2191	185
2192	349
2193	261
2194	257
2195	283
2196	443
2197	277
2198	87
2199	466
2200	468
2201	210
2202	559
2203	349
2204	12
2205	313
2206	527
2207	648
2208	454
2209	173
2210	456
2211	458
2212	310
2213	17
2214	142
2215	354
2216	698
2217	607
2218	182
2219	240
2220	308
2221	295
2222	355
2223	515
2224	459
2225	86
2226	485
2227	746
2228	228
2229	397
2230	175
2231	894
2232	1030
2233	91
2234	430
2235	664
2236	1062
2237	522
2238	1028
2239	1032
2240	471
2241	797
2242	572
2243	601
2244	420
2245	608
2246	256
2247	929
2248	268
2249	681
2250	844
2251	304
2252	818
2253	450
2254	918
2255	926
2256	957
2257	699
2258	971
2259	1060
2260	814
2261	1061
2262	899
2263	949
2264	346
2265	271
2266	481
2267	591
2268	380
2269	409
2270	99
2271	594
2272	403
2273	313
2274	66
2275	582
2276	463
2277	153
2278	73
2279	191
2280	439
2281	324
2282	875
2283	346
2284	97
2285	51
2286	776
2287	186
2288	242
2289	466
2290	1011
2291	242
2292	108
2293	268
2294	803
2295	479
2296	203
2297	354
2298	266
2299	51
2300	890
2301	749
2302	485
2303	185
2304	333
2305	63
2306	174
2307	607
2308	360
2309	503
2310	421
2311	537
2312	955
2313	802
2314	423
2315	18
2316	791
2317	438
2318	54
2319	532
2320	559
2321	983
2322	257
2323	769
2324	395
2325	232
2326	680
2327	701
2328	592
2329	610
2330	713
2331	617
2332	2
2333	656
2334	333
2335	908
2336	897
2337	977
2338	638
2339	468
2340	688
2341	332
2342	894
2343	132
2344	257
2345	815
2346	150
2347	224
2348	304
2349	287
2350	1023
2351	391
2352	63
2353	67
2354	826
2355	144
2356	763
2357	837
2358	1054
2359	136
2360	674
2361	344
2362	191
2363	298
2364	573
2365	757
2366	438
2367	198
2368	680
2369	831
2370	114
2371	180
2372	716
2373	335
2374	430
2375	585
2376	1055
2377	681
2378	153
2379	351
2380	290
2381	299
2382	332
2383	1084
2384	363
2385	421
2386	640
2387	548
2388	641
2389	552
2390	612
2391	243
2392	511
2393	620
2394	570
2395	741
2396	654
2397	417
2398	752
2399	1072
2400	346
2401	882
2402	767
2403	1007
2404	669
2405	190
2406	107
2407	635
2408	460
2409	755
2410	40
2411	435
2412	443
2413	196
2414	221
2415	704
2416	844
2417	91
2418	599
2419	880
2420	619
2421	482
2422	690
2423	157
2424	926
2425	567
2426	685
2427	295
2428	586
2429	323
2430	246
2431	490
2432	231
2433	876
2434	736
2435	626
2436	528
2437	994
2438	373
2439	633
2440	1092
2441	1047
2442	794
2443	750
2444	194
2445	821
2446	994
2447	971
2448	807
2449	531
2450	874
2451	1006
2452	480
2453	387
2454	533
2455	959
2456	364
2457	1011
2458	566
2459	16
2460	606
2461	57
2462	497
2463	161
2464	587
2465	91
2466	11
2467	451
2468	954
2469	421
2470	185
2471	23
2472	219
2473	707
2474	735
2475	67
2476	152
2477	375
2478	460
2479	114
2480	290
2481	173
2482	393
2483	573
2484	218
2485	749
2486	21
2487	896
2488	54
2489	750
2490	209
2491	231
2492	1090
2493	135
2494	44
2495	87
2496	173
2497	247
2498	178
2499	902
2500	959
2501	713
2502	111
2503	979
2504	649
2505	1076
2506	139
2507	206
2508	203
2509	216
2510	603
2511	816
2512	676
2513	767
2514	237
2515	550
2516	555
2517	539
2518	675
2519	439
2520	876
2521	20
2522	250
2523	287
2524	81
2525	76
2526	141
2527	904
2528	848
2529	237
2530	0
2531	984
2532	700
2533	1002
2534	542
2535	1051
2536	410
2537	627
2538	996
2539	789
2540	764
2541	122
2542	502
2543	136
2544	112
2545	1051
2546	38
2547	318
2548	1059
2549	785
2550	424
2551	786
2552	578
2553	203
2554	835
2555	1094
2556	964
2557	450
2558	132
2559	372
2560	605
2561	629
2562	1027
2563	566
2564	94
2565	929
2566	614
2567	452
2568	691
2569	280
2570	79
2571	271
2572	296
2573	43
2574	130
2575	584
2576	844
2577	999
2578	3
2579	401
2580	49
2581	452
2582	87
2583	742
2584	1028
2585	657
2586	519
2587	426
2588	554
2589	121
2590	741
2591	776
2592	125
2593	149
2594	86
2595	33
2596	1028
2597	839
2598	1054
2599	215
2600	475
2601	479
2602	101
2603	123
2604	846
2605	1066
2606	394
2607	298
2608	168
2609	894
2610	609
2611	821
2612	788
2613	228
2614	21
2615	9
2616	129
2617	3
2618	17
2619	216
2620	43
2621	102
2622	91
2623	158
2624	277
2625	203
2626	41
2627	377
2628	355
2629	180
2630	429
2631	350
2632	476
2633	190
2634	498
2635	179
2636	52
2637	521
2638	274
2639	459
2640	275
2641	215
2642	388
2643	97
2644	308
2645	329
2646	288
2647	257
2648	739
2649	747
2650	627
2651	339
2652	160
2653	498
2654	461
2655	733
2656	98
2657	514
2658	864
2659	589
2660	898
2661	623
2662	387
2663	623
2664	796
2665	963
2666	588
2667	365
2668	978
2669	402
2670	969
2671	771
2672	234
2673	1069
2674	478
2675	861
2676	913
2677	179
2678	898
2679	410
2680	922
2681	657
2682	622
2683	1092
2684	710
2685	1026
2686	1045
2687	275
2688	806
2689	399
2690	413
2691	873
2692	789
2693	337
2694	983
2695	1018
2696	504
2697	1053
2698	677
2699	1046
2700	1011
2701	815
2702	944
2703	1067
2704	1045
2705	1079
2706	68
2707	288
2708	222
2709	542
2710	131
2711	65
2712	440
2713	717
2714	286
2715	708
2716	510
2717	841
2718	145
2719	115
2720	453
2721	226
2722	369
2723	739
2724	156
2725	235
2726	524
2727	506
2728	443
2729	564
2730	6
2731	158
2732	125
2733	240
2734	753
2735	594
2736	410
2737	216
2738	829
2739	1024
2740	207
2741	229
2742	278
2743	12
2744	569
2745	230
2746	489
2747	130
2748	746
2749	846
2750	497
2751	701
2752	525
2753	360
2754	127
2755	943
2756	489
2757	549
2758	108
2759	909
2760	747
2761	618
2762	712
2763	294
2764	268
2765	79
2766	62
2767	121
2768	1093
2769	389
2770	203
2771	392
2772	922
2773	868
2774	1092
2775	3
2776	325
2777	79
2778	115
2779	557
2780	569
2781	962
2782	518
2783	160
2784	806
2785	584
2786	627
2787	901
2788	388
2789	740
2790	67
2791	742
2792	665
2793	762
2794	418
2795	937
2796	915
2797	974
2798	641
2799	511
2800	337
2801	172
2802	1070
2803	997
2804	853
2805	112
2806	166
2807	194
2808	581
2809	1001
2810	212
2811	393
2812	93
2813	449
2814	339
2815	71
2816	673
2817	56
2818	3
2819	126
2820	332
2821	886
2822	313
2823	968
2824	782
2825	84
2826	595
2827	308
2828	69
2829	225
2830	824
2831	131
2832	188
2833	154
2834	22
2835	196
2836	642
2837	474
2838	385
2839	485
2840	192
2841	555
2842	520
2843	836
2844	654
2845	786
2846	761
2847	621
2848	868
2849	83
2850	84
2851	149
2852	371
2853	155
2854	514
2855	132
2856	129
2857	202
2858	1004
2859	905
2860	951
2861	184
2862	373
2863	1052
2864	668
2865	373
2866	348
2867	582
2868	308
2869	821
2870	412
2871	820
2872	169
2873	843
2874	485
2875	1014
2876	759
2877	419
2878	1035
2879	256
2880	277
2881	818
2882	232
2883	626
2884	221
2885	610
2886	717
2887	655
2888	594
2889	817
2890	596
2891	845
2892	1087
2893	656
2894	397
2895	409
2896	675
2897	994
2898	748
2899	650
2900	902
2901	758
2902	499
2903	383
2904	1088
2905	483
2906	628
2907	652
2908	674
2909	492
2910	434
2911	894
2912	685
2913	1086
2914	520
2915	380
2916	802
2917	396
2918	31
2919	356
2920	81
2921	60
2922	811
2923	10
2924	159
2925	927
2926	481
2927	60
2928	302
2929	597
2930	700
2931	40
2932	309
2933	301
2934	78
2935	413
2936	385
2937	146
2938	24
2939	74
2940	391
2941	648
2942	809
2943	40
2944	506
2945	368
2946	592
2947	650
2948	735
2949	126
2950	315
2951	721
2952	836
2953	888
2954	576
2955	908
2956	1023
2957	654
2958	1091
2959	776
2960	1053
