Time,	LatentTotal,	TotalInfectiousTotal,	RecoveredTotal,	RelapseTotal
131,	159.645004,	1093.165070,	40.575001,	0.000000
132,	162.104996,	1098.160065,	40.985001,	0.000000
133,	163.970001,	1103.904968,	41.474998,	0.000000
134,	164.735001,	1110.849976,	40.950001,	0.000000
135,	166.695007,	1115.919983,	40.465000,	0.000000
136,	168.425003,	1118.970001,	40.299999,	0.000000
137,	170.269989,	1125.425018,	40.305000,	0.000000
138,	171.240005,	1132.500000,	39.629997,	0.000000
139,	172.404999,	1138.730011,	39.945000,	0.000000
140,	173.330002,	1146.074982,	39.829998,	0.000000
141,	178.159988,	1151.725006,	39.325001,	0.000000
142,	178.789993,	1160.989990,	39.649998,	0.000000
143,	180.119995,	1167.314972,	39.849998,	0.000000
144,	180.760010,	1173.695007,	39.869999,	0.000000
145,	182.589996,	1182.229919,	39.239998,	0.000000
146,	184.089996,	1192.854980,	39.029999,	0.000000
147,	188.160004,	1200.835022,	39.130001,	0.000000
148,	189.699997,	1209.280029,	39.695000,	0.000000
149,	191.644989,	1216.035004,	39.044998,	0.000000
150,	193.599991,	1225.424957,	39.160000,	0.000000
151,	195.899994,	1230.510010,	39.494999,	0.000000
152,	198.935013,	1240.179993,	39.880001,	0.000000
153,	201.114990,	1250.790039,	39.270000,	0.000000
154,	204.089996,	1260.955017,	39.325001,	0.000000
155,	204.660004,	1272.580017,	39.990002,	0.000000
156,	206.460007,	1285.914948,	39.940002,	0.000000
157,	207.955002,	1296.350037,	39.305000,	0.000000
158,	210.190002,	1303.714966,	39.879997,	0.000000
159,	212.699997,	1317.379974,	38.800003,	0.000000
160,	217.055008,	1327.095001,	39.300003,	0.000000
161,	220.080002,	1340.424988,	39.044998,	0.000000
162,	222.095001,	1353.465027,	39.305000,	0.000000
163,	224.550003,	1367.054932,	40.154999,	0.000000
164,	225.699997,	1381.104950,	39.355000,	0.000000
165,	230.375000,	1392.499939,	39.779999,	0.000000
166,	233.000000,	1408.800018,	39.724998,	0.000000
167,	234.645004,	1423.769958,	40.330002,	0.000000
168,	238.450012,	1437.719910,	39.855000,	0.000000
169,	241.475006,	1451.409973,	40.064999,	0.000000
170,	244.679993,	1465.390076,	40.029999,	0.000000
171,	249.059998,	1479.899963,	40.340000,	0.000000
172,	251.250000,	1497.169952,	40.230000,	0.000000
173,	253.804993,	1510.194946,	40.230000,	0.000000
174,	257.830017,	1522.200012,	41.110001,	0.000000
175,	260.450012,	1539.130005,	40.715000,	0.000000
176,	264.269989,	1553.920013,	40.895000,	0.000000
177,	266.399994,	1568.899902,	41.364998,	0.000000
178,	270.250000,	1585.414978,	41.095001,	0.000000
179,	273.505005,	1601.385010,	41.200001,	0.000000
180,	277.360016,	1618.814941,	41.645000,	0.000000
181,	280.375000,	1637.779938,	41.375000,	0.000000
182,	283.585022,	1654.065002,	42.020000,	0.000000
183,	286.644989,	1674.054962,	42.305000,	0.000000
184,	291.214996,	1693.375000,	42.965000,	0.000000
185,	293.450012,	1711.850037,	42.169998,	0.000000
186,	299.510010,	1729.969910,	42.355003,	0.000000
187,	302.625000,	1750.215088,	42.889999,	0.000000
188,	306.059998,	1770.385010,	42.855000,	0.000000
189,	309.220001,	1788.739929,	43.840000,	0.000000
190,	314.265015,	1809.420044,	43.959999,	0.000000
191,	319.080017,	1829.455063,	43.775002,	0.000000
192,	322.169983,	1852.989914,	44.779999,	0.000000
193,	323.820007,	1876.684937,	44.189999,	0.000000
194,	330.325012,	1899.070114,	44.605003,	0.000000
195,	333.754974,	1922.209976,	44.794998,	0.000000
196,	340.375000,	1940.010056,	45.974998,	0.000000
197,	343.769989,	1964.694977,	45.485001,	0.000000
198,	348.575012,	1986.180023,	46.025002,	0.000000
199,	352.804993,	2012.159988,	46.199997,	0.000000
200,	359.010010,	2033.559937,	45.790001,	0.000000
